Date/Time;Temperature;Setpoint Temperature °C;Temperature Control (P) %;Temperature Control (I) %;Temperature Control (D) %
19.01.26 01:02:41;-6,76;0,00;45,04;20,07;-0,21
19.01.26 01:02:43;-6,71;0,00;44,71;20,16;-0,49
19.01.26 01:02:45;-6,71;0,00;44,71;20,25;-0,44
19.01.26 01:02:47;-6,71;0,00;44,71;20,34;-0,40
19.01.26 01:02:49;-6,71;0,00;44,71;20,43;-0,36
19.01.26 01:02:51;-6,71;0,00;44,38;20,52;-0,66
19.01.26 01:02:53;-6,66;0,00;44,38;20,61;-0,59
19.01.26 01:02:55;-6,66;0,00;44,38;20,69;-0,54
19.01.26 01:02:57;-6,66;0,00;44,38;20,78;-0,49
19.01.26 01:02:59;-6,66;0,00;44,38;20,87;-0,44
19.01.26 01:03:01;-6,66;0,00;44,38;20,96;-0,40
19.01.26 01:03:03;-6,66;0,00;44,38;21,05;-0,34
19.01.26 01:03:05;-6,66;0,00;44,38;21,14;-0,64
19.01.26 01:03:07;-6,61;0,00;44,05;21,23;-0,57
19.01.26 01:03:09;-6,61;0,00;44,05;21,36;-0,52
19.01.26 01:03:12;-6,61;0,00;44,05;21,45;-0,47
19.01.26 01:03:14;-6,61;0,00;44,05;21,54;-0,43
19.01.26 01:03:16;-6,61;0,00;44,05;21,62;-0,38
19.01.26 01:03:18;-6,61;0,00;44,05;21,71;-0,35
19.01.26 01:03:20;-6,61;0,00;44,05;21,80;-0,31
19.01.26 01:03:22;-6,61;0,00;44,05;21,89;-0,28
19.01.26 01:03:24;-6,61;0,00;44,05;21,98;-0,26
19.01.26 01:03:26;-6,61;0,00;44,05;22,06;-0,23
19.01.26 01:03:28;-6,61;0,00;44,05;22,15;-0,21
19.01.26 01:03:30;-6,61;0,00;44,05;22,24;-0,19
19.01.26 01:03:32;-6,61;0,00;44,05;22,33;-0,17
19.01.26 01:03:34;-6,61;0,00;44,05;22,42;-0,16
19.01.26 01:03:36;-6,61;0,00;44,05;22,50;-0,12
19.01.26 01:03:38;-6,56;0,00;43,72;22,59;-0,42
19.01.26 01:03:40;-6,56;0,00;43,72;22,72;-0,04
19.01.26 01:03:43;-6,61;0,00;44,05;22,81;-0,35
19.01.26 01:03:45;-6,56;0,00;43,72;22,90;-0,32
19.01.26 01:03:47;-6,56;0,00;43,72;22,99;-0,29
19.01.26 01:03:49;-6,56;0,00;43,72;23,07;-0,26
19.01.26 01:03:51;-6,56;0,00;43,72;23,16;-0,23
19.01.26 01:03:53;-6,56;0,00;43,72;23,25;-0,21
19.01.26 01:03:55;-6,56;0,00;43,72;23,33;-0,19
19.01.26 01:03:57;-6,56;0,00;43,39;23,42;-0,50
19.01.26 01:03:59;-6,51;0,00;43,39;23,51;-0,45
19.01.26 01:04:01;-6,51;0,00;43,39;23,60;-0,41
19.01.26 01:04:03;-6,51;0,00;43,39;23,68;-0,37
19.01.26 01:04:05;-6,51;0,00;43,39;23,77;-0,34
19.01.26 01:04:07;-6,51;0,00;43,39;23,86;-0,30
19.01.26 01:04:09;-6,51;0,00;43,39;23,94;-0,26
19.01.26 01:04:11;-6,46;0,00;43,06;24,03;-0,54
19.01.26 01:04:13;-6,46;0,00;43,06;24,12;-0,49
19.01.26 01:04:15;-6,46;0,00;43,06;24,20;-0,44
19.01.26 01:04:18;-6,46;0,00;43,06;24,33;-0,40
19.01.26 01:04:20;-6,46;0,00;43,06;24,42;-0,36
19.01.26 01:04:22;-6,46;0,00;43,06;24,50;-0,33
19.01.26 01:04:24;-6,46;0,00;42,73;24,59;-0,62
19.01.26 01:04:26;-6,41;0,00;42,73;24,67;-0,56
19.01.26 01:04:28;-6,41;0,00;42,73;24,76;-0,51
19.01.26 01:04:30;-6,41;0,00;42,73;24,85;-0,46
19.01.26 01:04:32;-6,41;0,00;42,73;24,93;-0,42
19.01.26 01:04:34;-6,41;0,00;42,73;25,02;-0,38
19.01.26 01:04:36;-6,36;0,00;42,40;25,10;-0,65
19.01.26 01:04:38;-6,36;0,00;42,40;25,19;-0,58
19.01.26 01:04:40;-6,36;0,00;42,40;25,27;-0,55
19.01.26 01:04:42;-6,36;0,00;42,40;25,36;-0,50
19.01.26 01:04:44;-6,36;0,00;42,40;25,44;-0,45
19.01.26 01:04:46;-6,36;0,00;42,40;25,53;-0,41
19.01.26 01:04:48;-6,36;0,00;42,40;25,61;-0,35
19.01.26 01:04:50;-6,31;0,00;42,07;25,70;-0,62
19.01.26 01:04:52;-6,31;0,00;42,07;25,78;-0,56
19.01.26 01:04:54;-6,31;0,00;42,07;25,91;-0,51
19.01.26 01:04:57;-6,31;0,00;42,07;25,99;-0,46
19.01.26 01:04:59;-6,31;0,00;42,07;26,07;-0,41
19.01.26 01:05:01;-6,31;0,00;42,07;26,16;-0,69
19.01.26 01:05:03;-6,26;0,00;41,74;26,24;-0,63
19.01.26 01:05:05;-6,26;0,00;41,74;26,32;-0,57
19.01.26 01:05:07;-6,26;0,00;41,74;26,45;-0,49
19.01.26 01:05:10;-6,26;0,00;41,74;26,53;-0,44
19.01.26 01:05:12;-6,26;0,00;41,74;26,62;-0,40
19.01.26 01:05:14;-6,26;0,00;41,74;26,70;-0,36
19.01.26 01:05:16;-6,21;0,00;41,41;26,78;-0,64
19.01.26 01:05:18;-6,21;0,00;41,41;26,87;-0,58
19.01.26 01:05:20;-6,21;0,00;41,41;26,95;-0,52
19.01.26 01:05:22;-6,21;0,00;41,41;27,03;-0,47
19.01.26 01:05:24;-6,21;0,00;41,41;27,11;-0,72
19.01.26 01:05:26;-6,16;0,00;41,08;27,20;-0,65
19.01.26 01:05:28;-6,16;0,00;41,08;27,28;-0,59
19.01.26 01:05:30;-6,16;0,00;41,08;27,40;-0,53
19.01.26 01:05:33;-6,16;0,00;41,08;27,48;-0,48
19.01.26 01:05:35;-6,16;0,00;41,08;27,57;-0,44
19.01.26 01:05:37;-6,16;0,00;41,08;27,65;-0,72
19.01.26 01:05:39;-6,16;0,00;41,08;27,73;-0,34
19.01.26 01:05:41;-6,16;0,00;41,08;27,81;-0,31
19.01.26 01:05:43;-6,11;0,00;40,75;27,89;-0,59
19.01.26 01:05:45;-6,11;0,00;40,75;27,98;-0,53
19.01.26 01:05:47;-6,11;0,00;40,75;28,06;-0,48
19.01.26 01:05:49;-6,11;0,00;40,75;28,14;-0,44
19.01.26 01:05:51;-6,06;0,00;40,42;28,22;-0,70
19.01.26 01:05:53;-6,06;0,00;40,42;28,30;-0,66
19.01.26 01:05:55;-6,06;0,00;40,42;28,38;-0,59
19.01.26 01:05:57;-6,06;0,00;40,42;28,46;-0,54
19.01.26 01:05:59;-6,06;0,00;40,42;28,54;-0,46
19.01.26 01:06:01;-6,06;0,00;40,42;28,62;-0,42
19.01.26 01:06:03;-6,06;0,00;40,42;28,70;-0,70
19.01.26 01:06:05;-6,01;0,00;40,08;28,78;-0,63
19.01.26 01:06:08;-6,01;0,00;40,08;28,91;-0,57
19.01.26 01:06:10;-6,01;0,00;40,08;28,99;-0,52
19.01.26 01:06:12;-6,01;0,00;40,08;29,07;-0,47
19.01.26 01:06:14;-6,01;0,00;40,08;29,15;-0,42
19.01.26 01:06:16;-6,01;0,00;40,08;29,23;-0,38
19.01.26 01:06:18;-5,96;0,00;39,75;29,31;-0,65
19.01.26 01:06:20;-5,96;0,00;39,75;29,38;-0,59
19.01.26 01:06:22;-5,96;0,00;39,75;29,46;-0,53
19.01.26 01:06:24;-5,96;0,00;39,75;29,54;-0,48
19.01.26 01:06:26;-5,96;0,00;39,75;29,62;-0,42
19.01.26 01:06:28;-5,91;0,00;39,42;29,70;-0,68
19.01.26 01:06:30;-5,91;0,00;39,42;29,78;-0,61
19.01.26 01:06:33;-5,91;0,00;39,42;29,90;-0,56
19.01.26 01:06:35;-5,91;0,00;39,42;29,98;-0,50
19.01.26 01:06:37;-5,91;0,00;39,42;30,06;-0,78
19.01.26 01:06:39;-5,86;0,00;39,09;30,14;-0,71
19.01.26 01:06:41;-5,86;0,00;39,09;30,21;-0,64
19.01.26 01:06:43;-5,86;0,00;39,09;30,29;-0,58
19.01.26 01:06:45;-5,86;0,00;39,09;30,37;-0,52
19.01.26 01:06:47;-5,81;0,00;38,76;30,45;-0,79
19.01.26 01:06:49;-5,81;0,00;38,76;30,53;-0,68
19.01.26 01:06:51;-5,81;0,00;38,76;30,60;-0,62
19.01.26 01:06:53;-5,81;0,00;38,76;30,68;-0,56
19.01.26 01:06:55;-5,81;0,00;38,76;30,80;-0,50
19.01.26 01:06:58;-5,81;0,00;38,76;30,87;-0,46
19.01.26 01:07:00;-5,76;0,00;38,43;30,95;-0,39
19.01.26 01:07:02;-5,76;0,00;38,43;31,03;-0,67
19.01.26 01:07:04;-5,81;0,00;38,43;31,11;-0,62
19.01.26 01:07:06;-5,76;0,00;38,43;31,18;-0,56
19.01.26 01:07:08;-5,76;0,00;38,43;31,26;-0,51
19.01.26 01:07:10;-5,76;0,00;38,43;31,34;-0,46
19.01.26 01:07:12;-5,76;0,00;38,43;31,41;-0,42
19.01.26 01:07:14;-5,76;0,00;38,43;31,49;-0,38
19.01.26 01:07:16;-5,76;0,00;38,43;31,57;-0,34
19.01.26 01:07:18;-5,76;0,00;38,43;31,64;-0,31
19.01.26 01:07:20;-5,72;0,00;38,10;31,72;-0,59
19.01.26 01:07:22;-5,72;0,00;38,10;31,80;-0,50
19.01.26 01:07:24;-5,72;0,00;38,10;31,87;-0,14
19.01.26 01:07:26;-5,72;0,00;38,10;31,95;-0,43
19.01.26 01:07:29;-5,72;0,00;38,10;32,06;-0,39
19.01.26 01:07:31;-5,72;0,00;38,10;32,14;-0,35
19.01.26 01:07:33;-5,72;0,00;38,10;32,22;-0,32
19.01.26 01:07:35;-5,72;0,00;38,10;32,29;-0,29
19.01.26 01:07:37;-5,72;0,00;38,10;32,37;-0,26
19.01.26 01:07:39;-5,72;0,00;38,10;32,44;-0,24
19.01.26 01:07:41;-5,72;0,00;38,10;32,52;-0,21
19.01.26 01:07:43;-5,67;0,00;37,77;32,60;-0,50
19.01.26 01:07:45;-5,67;0,00;37,77;32,67;-0,45
19.01.26 01:07:47;-5,67;0,00;37,77;32,67;-0,45
19.01.26 01:07:49;-5,67;0,00;37,77;32,67;-0,45
19.01.26 01:07:52;-5,67;0,00;37,77;32,67;-0,45
19.01.26 01:07:54;-5,67;0,00;37,77;32,67;-0,45
19.01.26 01:07:56;-5,67;0,00;37,77;32,67;-0,45
19.01.26 01:07:58;-5,67;0,00;37,77;32,67;-0,45
19.01.26 01:08:00;-5,57;0,00;37,11;33,23;-0,72
19.01.26 01:08:02;-5,57;0,00;37,11;33,31;-0,65
19.01.26 01:08:04;-5,57;0,00;37,11;33,38;-0,59
19.01.26 01:08:06;-5,57;0,00;37,11;33,46;-0,53
19.01.26 01:08:08;-5,57;0,00;37,11;33,53;-0,48
19.01.26 01:08:10;-5,57;0,00;36,78;33,61;-0,76
19.01.26 01:08:12;-5,52;0,00;36,78;33,68;-0,69
19.01.26 01:08:14;-5,52;0,00;36,78;33,75;-0,62
19.01.26 01:08:16;-5,52;0,00;36,78;33,83;-0,54
19.01.26 01:08:18;-5,52;0,00;36,78;33,90;-0,81
19.01.26 01:08:20;-5,47;0,00;36,45;33,97;-0,74
19.01.26 01:08:22;-5,47;0,00;36,45;34,05;-0,67
19.01.26 01:08:25;-5,47;0,00;36,45;34,16;-0,60
